User_Id,Cumulative_YoutubeSess_LTE_DL_Time,Cumulative_YoutubeSess_LTE_DL_Volume,Cumulative_YoutubeSess_UMTS_DL_Time,Cumulative_YoutubeSess_UMTS_DL_Volume,Max_RSRQ,Max_SNR,Cumulative_Full_Service_Time_UMTS,Cumulative_Lim_Service_Time_UMTS,Cumulative_No_Service_Time_UMTS,Cumulative_Full_Service_Time_LTE,Cumulative_Lim_Service_Time_LTE,Cumulative_No_Service_Time_LTE,User_Satisfaction
10195,4.762,54,0,0,-3,27,77944,21,3644,21900,3341,4196,1
19230,413.571,196186,0,0,-3,26.2,85320,1974,548,117820,6608,9448,0
11464,18.305,3404,0,0,-5,-19.8,34996,2935,4937,163989,4764,1514,1
8644,373.78,176760,116.833,13487,-5,-19.8,50495,1696,1366,129415,1972,3844,0
783,25.272,5483,0,0,-6,26.2,73782,3463,657,5370,1512,7967,1
1260,2.176,13,0,0,-10,10.2,82599,98,3126,219829,4612,1618,0
431,54.285,65172,0,0,-7,29.6,108417,1880,889,119620,4625,5178,0
18541,7.454,71,0,0,-5,29,59325,1772,3199,283838,3232,9026,0
14626,18.776,5561,0,0,-3,29.2,89144,4049,393,143235,3028,9493,0
10132,267.466,189181,0,0,-4,-19.8,1414,4398,22,3573,3199,6565,0
14559,192.076,111014,0,0,-7,28.3,112403,2074,2906,239184,388,3139,0
7203,31.748,13648,0,0,-5,-19.9,81035,4600,4237,177881,845,1496,0
13734,93.175,54127,3.609,75,-4,-19.8,50124,2458,1834,188443,3818,8794,1
20157,50.934,62005,0,0,-7,20.6,40522,5141,1372,295838,4913,1771,1
18557,1948.671,1009661,72.079,8064,-7,27.8,87076,9310,1107,223949,2411,6093,0
483,1544.818,856663,130.574,45087,-6,-19.8,73769,3442,1136,233947,3700,8047,0
401,2198.356,1405523,59.829,20643,-3,23.3,64941,3222,951,145201,4028,1550,0
3576,66.692,13558,15.316,1697,-7,22.5,64472,5474,1842,191793,5000,14845,1
14193,759.325,442424,0,0,-7,11,34288,8135,2342,107136,4135,2537,0
16367,169.154,150772,0,0,-7,24.2,1510,2158,3676,204318,2426,2323,0
6451,102.39,28855,69.232,8793,-3,-19.8,24751,4862,3294,118913,5998,2135,1
15879,20.938,3249,0,0,-3,28,41153,4503,990,155214,3945,8210,0
1793,33.048,26235,0,0,-8,23,90435,1432,1653,31893,4295,3555,1
20594,55.121,13474,0,0,-7,27,33655,2796,2952,234176,4699,7053,1
21305,786.011,201246,2.498,61,-4,-19.8,77775,8458,749,164529,4796,12857,1
18328,1512.371,1619682,104.778,30231,-6,27.4,79798,5199,1945,175002,629,5707,0
23262,3.487,35,0,0,-6,23.4,96089,2216,127,16649,840,2126,0
21853,4546.962,2487063,1604.605,289615,-3,-19.8,31833,5794,507,44576,2803,2217,1
1392,0,0,7.35,123,-5,21,9189,5009,4363,65093,4731,5748,0
20449,334.627,150186,0,0,-6,25.2,97474,1521,1127,162331,4890,842,0
7588,541.733,231221,91.313,9254,-3,25,100457,2034,1100,206209,3479,5801,0
2059,0,0,2.055,83,-4,29.2,104549,3580,1439,160770,4601,3698,0
15973,4.486,88,0,0,-4,-19.8,34343,3617,2714,142575,4613,2306,1
21039,76.769,44787,0,0,-7,21.6,98190,1806,1336,163791,1393,8403,0
15630,400.958,521971,0,0,-6,29,74998,4811,679,274351,3195,8855,0
21630,23.001,7104,0,0,-6,27.6,87901,887,2077,137895,3545,2134,0
420,8.003,497,2.744,34,-3,-19.9,62239,3768,133,257947,2778,4803,0
7954,1248.916,393133,2235.384,257708,-5,-19.9,43101,3189,2215,53005,1937,11727,1
16243,471.454,194575,52.423,17619,-3,28.8,82339,6318,1040,234296,552,8037,0
4042,910.918,370099,0,0,-3,-19.8,81015,5761,1904,218120,3851,3487,0
13082,320.812,52304,140.612,27675,-4,-19.8,102619,3212,833,182030,571,1089,0
11515,125.635,78065,0,0,-6,28.4,95628,207,3660,180450,4057,1180,0
19588,30.434,30765,0,0,-4,27,82888,4426,116,240559,5558,5641,0
12952,228.296,194485,0,0,-4,24,46828,3338,2272,142143,3990,520,0
13012,1421.972,939022,267.075,41452,-3,-19.8,97501,2982,2908,116054,1446,2129,0
18188,18.259,9759,0,0,-5,-19.8,44666,8992,457,47398,2146,6604,0
23467,46.127,11627,0,0,-3,-19.8,108708,4105,590,229278,1441,6209,0
22728,3679.272,1266018,230.567,28927,-7,23.8,94412,2668,1769,154228,3871,4717,0
23096,510.383,279864,0,0,-4,-19.8,61154,2013,793,137220,3830,911,0
18027,16.722,3752,0,0,-8,27.2,75997,8171,3763,113612,4572,3075,1
3413,456.944,78382,0,0,-8,14.4,74189,4414,386,171265,2208,2776,0
19765,24.143,6519,0,0,-6,27.4,91847,6024,1738,119004,3014,3686,0
20717,832.941,437127,25.369,435,-4,-19.7,80201,4127,1411,226517,4768,14755,1
22931,1982.009,980399,588.539,80658,-5,-19.8,88291,458,310,205768,2812,3978,0
9013,213.215,41234,0,0,-6,29.6,95608,7517,3320,197765,76,2691,0
20616,109.329,57418,0,0,-6,27.4,86084,5915,2398,132786,6967,15,0
6019,4.33,26,0,0,-6,28.2,75150,5567,813,169483,4417,9215,0
9030,4.584,36,0,0,-6,28.8,72157,8406,2382,294552,4495,161,0
5584,322.515,319870,441.616,130896,-4,-19.8,89196,3208,1845,137810,6806,13263,0
13528,170.448,82968,0,0,-4,-19.8,37234,2581,2355,161665,1533,3558,0
10866,104.764,58292,54.871,5246,-6,28.6,72787,3372,2260,142230,1268,4956,0
22138,207.754,139356,0,0,-6,29.8,80065,2558,2616,244764,1806,11201,0
4791,655.474,198151,0,0,-3,-19.9,81940,526,2463,8356,679,3975,0
2344,648.132,377815,16.032,4671,-3,22.6,59112,3015,818,136647,2420,4755,0
8106,1168.422,666693,28.058,16477,-6,29,63429,7555,2983,156635,1684,925,0
2478,135.092,285473,0,0,-6,29.6,57154,4539,3198,272277,925,8703,1
14089,268.154,165182,3.542,176,-5,-19.9,133,922,2576,176046,2714,1223,1
4809,262.458,96486,0,0,-3,29.2,26399,1031,3476,248641,2692,2132,1
23098,46.353,32143,0,0,-3,-19.8,443,457,157,129568,3393,2922,1
14529,295.033,159241,0,0,-4,-19.8,86391,4804,390,293816,4365,5158,0
8596,9.204,149,0,0,-3,-19.8,46295,2948,4190,16414,3934,1277,1
10095,749.087,534005,0,0,-3,-19.8,37738,6806,2827,27033,664,3076,0
8542,120.617,103780,198.494,58029,-6,25.4,63463,3543,1324,234460,4738,3654,0
19552,101.563,39708,68.995,11527,-3,-19.8,71582,4099,3339,154758,3914,6900,1
2552,229.801,67907,396.066,39647,-7,19.8,1860,2586,2431,278243,6867,8090,1
15049,6.839,63,3.033,29,-6,28.4,79876,7408,3582,171705,4356,2089,1
4779,155.483,95593,320.556,42552,-7,-19.9,1704,4767,2845,121883,4314,5879,1
8757,116.673,33517,0,0,-4,-19.8,99180,7126,983,129268,2075,2966,0
11533,526.758,212395,0,0,-6,-19.9,51323,4274,616,160615,3032,876,0
14207,786.434,282576,61.37,14401,-4,-19.8,82757,5761,1647,130541,800,4626,0
6238,72.704,19957,0,0,-3,-19.8,87142,6309,1465,92655,2395,5881,0
10181,297.064,195286,0,0,-7,26.6,80225,4282,69,50449,3163,5405,0
6998,205.623,92619,50.577,17494,-5,28,148184,3051,1606,153044,3684,759,0
7549,27.234,12350,0,0,-4,29,120525,4464,1189,231060,4116,8205,0
15332,89.148,63025,0,0,-5,-19.8,74481,2078,214,684,3266,6109,0
9291,657.663,317655,2.214,43,-4,-19.8,79383,7376,853,172831,1550,1686,0
18081,1046.062,315710,0,0,-6,25.4,78601,586,3874,185844,3552,103,0
11179,330.333,104943,0,0,-6,29.2,17274,932,2778,247420,3076,8709,0
21112,142.926,117759,3.365,528,-6,26.6,83450,4580,3403,178939,2378,3017,0
20278,83.902,49690,0,0,-7,16.8,86618,7525,1040,182740,973,5041,1
219,0,0,416.865,115318,-6,17,50264,6298,996,155841,1997,5378,1
365,87.193,96031,0,0,-5,27,3,5486,462,200984,726,2513,1
1964,9.023,127,0,0,-4,-19.9,34491,6800,3770,210285,3829,2263,1
19529,5.189,248,0,0,-7,27.2,101914,3310,311,24984,4629,9102,0
10006,1640.249,1111388,2301.142,591990,-6,26.8,39198,5670,2009,105665,2797,4492,1
13324,17.181,3963,97.345,5890,-7,10.8,74666,5623,1096,142116,1889,5511,0
24,5157.787,1324626,254.085,14603,-7,27.2,58328,1808,76,165088,4765,13612,1
894,56.883,17963,8.278,126,-7,17.4,74114,931,1716,191138,2730,7550,0
2956,157.701,33688,0,0,-8,21.7,59057,1567,4026,143215,4059,5853,1
7947,0,0,3.831,52,-4,29,18630,4022,977,39349,4613,7066,0
4910,83.056,45446,0,0,-5,29.8,70621,2501,301,147447,1548,13577,0
21613,97.887,58110,0,0,-4,-19.8,76412,562,824,191999,1558,3030,0
11359,261.567,145568,0,0,-6,27,125680,4283,1708,167805,2023,2759,0
14432,383.706,362747,0,0,-4,27,109579,4296,1288,242885,254,5353,0
17509,2918.846,3703985,1481.333,596102,-3,24.2,54460,2291,772,213938,285,4826,0
13197,14.168,1311,0,0,-5,-19.9,76817,4013,16,156842,3345,4352,0
10543,27.527,10552,94.145,18741,-3,-19.8,96651,424,321,170364,3440,2886,0
18009,45.766,12516,0,0,-4,-19.8,71189,7039,1806,69347,5217,1754,0
7259,3423.213,2967919,15.24,4822,-3,-19.8,50781,3126,3024,238834,148,1387,0
8063,475.33,182732,0,0,-6,29,79919,843,599,240602,114,1282,0
5979,24.394,3246,0,0,-6,28,19976,5459,226,14084,2436,1270,1
11183,0,0,3.763,26,-7,25.8,57319,5998,802,240913,956,4251,0
7009,249.786,61041,98.469,4899,-7,-19.8,73950,3842,1723,294816,4886,4486,1
1929,14095.495,5965787,0,0,-5,29.6,78531,2268,3476,232214,3089,5182,0
6907,318.61,238946,3.718,1994,-6,26.8,87772,4408,605,15087,2152,13154,1
21876,39.119,30917,0,0,-10,12,1274,443,1682,293863,847,10538,1
3291,0,0,388.865,61066,-8,26.7,70820,3245,4906,174250,1231,5000,0
21490,154.943,87876,0,0,-5,-19.7,110357,9578,2157,188323,2083,7480,0
881,175.357,106252,0,0,-7,26.8,147883,3764,1115,117621,4773,7941,0
2350,2847.111,2500606,332.474,267403,-7,26.2,81201,4047,1760,299808,2424,7352,0
11013,392.111,160443,0,0,-8,-19.9,67330,9555,1368,164292,2418,5964,1
13803,16.559,7186,0,0,-7,24.2,45408,5430,1683,63035,4312,11167,1
13369,1408.303,1271392,218.106,17436,-4,29,73645,1527,1411,217387,45,1446,0
21692,108.829,66165,0,0,-3,-19.7,62878,4241,600,191991,2608,14957,0
3698,22.493,21663,0,0,-6,29.8,40083,5882,2277,75580,3713,953,0
14734,3.925,1371,14.284,1914,-6,29.6,69971,6290,835,69804,1707,682,1
17856,2.283,42,0,0,-3,-19.8,86074,7494,1229,160944,375,1665,1
21616,2.312,18,8.896,135,-8,23.5,87303,904,1004,155582,2245,4071,1
6996,0,0,13206.304,1376660,-7,28.5,93621,5399,1949,134506,2890,4145,0
7950,1188.238,639993,0,0,-3,-19.8,110535,2683,1207,276772,1910,3341,0
10960,141.46,63586,0,0,-3,-19.7,89125,1484,1431,191123,4754,298,0
8796,103.387,32944,0,0,-5,-19.8,89096,2616,1139,165442,1521,3698,0
21340,96.51,58156,0,0,-4,-19.8,36563,4756,35,158803,1495,6936,0
8031,24.051,5104,0,0,-4,-19.8,69332,7102,2226,141893,3474,172,0
9835,2.31,45,0,0,-6,29,83153,643,1311,153352,1693,10427,0
10085,11.305,147,0,0,-7,26.8,74964,5595,557,41951,3779,12729,0
18317,198.608,79960,24.276,850,-3,-19.8,78794,5365,2796,162222,5776,3301,1
8178,4843.771,3796257,6.603,2607,-5,24,89381,861,4367,194261,2597,7132,0
22780,108.461,33790,6.263,122,-6,27.8,56009,2711,750,152736,2158,5870,0
21185,1523.856,867228,0,0,-6,28,31712,6643,1957,131691,582,10171,0
15605,75.984,1771,0,0,-5,26,31110,4862,4815,202236,1542,14445,1
14303,1487.122,472311,214.586,58701,-7,24.8,54978,1911,2045,132746,4207,3643,0
18937,10.746,762,0,0,-3,-19.8,76800,168,810,138152,2508,8001,0
10337,120.877,14396,2.569,44,-6,29.8,71792,917,3177,148796,3832,13285,1
5172,2.55,28,0,0,-7,29,97375,4221,3211,128594,601,5751,0
6936,2.994,1236,15.813,3790,-6,29.8,87168,8350,4384,146184,2451,8066,1
23639,798.462,419797,37.675,1168,-7,29.6,62159,4394,2497,171667,4808,3110,1
11170,253.378,70286,107.598,13476,-3,-19.8,75616,3038,2534,26494,131,3456,0
11010,20.644,9685,0,0,-3,-19.8,64680,1671,3128,294200,4209,3977,0
6067,0,0,596.259,337999,-5,29,60765,5067,2373,213116,6738,6028,0
1022,2.277,32,0,0,-3,-19.8,117482,4720,616,144736,4243,12763,0
10229,169.665,78246,5.537,766,-5,22,66310,2456,1186,216340,1003,4070,0
402,601.398,225742,0,0,-7,26.2,96977,7096,977,49147,4496,4664,0
3008,215.038,205464,49.14,15885,-6,-19.8,72229,2506,1530,144216,6781,2823,0
23172,39.238,9920,0,0,-3,3.1,81856,4435,501,171460,2686,2289,0
9299,6.405,97,0,0,-7,29.8,100280,9792,4990,21128,2039,3358,0
15648,105.922,5507,158.728,16770,-5,22,60812,187,1220,63603,1194,4471,0
19943,1695.893,792010,28.529,7823,-7,28.4,111385,5727,1572,146980,3518,13349,1
1038,1203.429,230548,1247.201,133003,-3,29.8,59387,2145,3560,230254,1513,1574,0
18318,7.285,134,0,0,-6,28.6,60826,4811,2253,24342,2514,6929,0
23136,4.538,115,0,0,-7,27.6,126916,3945,1259,106042,3546,2903,0
15002,4.339,50,0,0,-6,28.6,104899,2641,754,198362,1449,5811,0
690,1776.047,780814,264.424,53265,-4,29.2,110016,5929,3187,192713,2632,14335,0
10986,221.961,29570,696.19,87195,-7,19.2,116805,9693,1988,167919,3024,3076,1
17547,243.262,187679,2.004,18,-8,17.2,2517,4145,2517,149978,2502,2660,1
14302,82.855,63636,0,0,-4,27.8,94190,2905,3633,147417,1492,8958,0
8174,2.853,7,0,0,-3,-19.8,76046,1732,368,163838,4685,2541,0
11112,175.81,58279,0,0,-7,24.6,90097,2007,2779,126861,3178,1675,1
5709,157.254,63840,0,0,-3,-19.8,30826,5993,446,254189,4287,5171,0
12372,91.197,24131,0,0,-4,-19.9,56843,3696,1599,171437,4222,3783,0
14665,1553.92,906061,52.681,12012,-4,-19.8,41993,9657,929,159978,2704,4070,1
5391,1267.38,891991,3.792,57,-3,27,111124,2635,1119,130941,4944,67,0
22393,2.739,32,0,0,-7,14,49039,863,1811,228657,2445,2937,0
11833,9.863,3883,0,0,-3,25.8,108588,4260,1360,216301,2109,3161,0
20790,1507.79,473239,311.822,54905,-6,21.6,63596,4429,3119,156478,2899,9256,1
14937,630.433,297298,14.044,4981,-3,-19.8,67653,3835,1229,140420,3572,6627,0
19203,23.096,300,2.591,30,-7,23.4,99217,1889,1245,192845,107,5112,1
3596,11.067,497,0,0,-3,26.2,73064,5915,2260,2725,1083,3798,0
42,208.449,38977,72.461,9453,-3,24.6,13521,4915,517,259650,327,2968,1
4414,1005.379,475747,44.179,11007,-4,-19.8,86532,4831,1299,204705,3011,1199,0
11242,4.454,5,0,0,-6,29.3,99365,1330,1261,168471,837,8901,0
879,55.385,16419,3.293,363,-5,-19.9,91504,3698,2312,220928,3122,2416,0
5666,2269.924,1009153,0,0,-5,-19.8,89560,5075,253,18571,2897,8430,0
235,1049.175,620805,191.289,23487,-3,-19.8,84252,3911,323,100591,4452,927,0
13101,4.844,48,0,0,-6,28.8,82624,476,2967,81119,4303,7790,0
20307,1352.154,660743,0,0,-5,-19.9,70174,7450,549,182684,1115,8097,0
9873,3.676,45,0,0,-7,21.8,64760,4111,3512,164373,262,1090,0
3337,332.108,113027,0,0,-7,29,104408,2093,1360,130712,4980,2493,0
14647,69.679,16862,0,0,-4,29,70036,5838,2083,118091,4885,1491,0
16509,54.105,27819,0,0,-3,-19.8,6681,3044,4150,12599,3038,8083,0
15054,732.377,713463,0,0,-6,29.2,82391,4105,1027,214735,542,5624,0
1171,2.092,15,0,0,-7,-19.9,36859,3102,2154,200312,3872,1563,0
21221,5.868,76,0,0,-4,29,62036,1032,892,167060,4456,2579,1
6472,504.957,299243,92.786,6265,-8,-20,86877,3068,1150,282516,3393,1926,1
1106,29.086,7297,0,0,-5,24.2,64582,1201,1607,102093,1606,33,0
10905,434.974,510454,58.232,31085,-7,28.7,31488,598,2416,278551,4994,9549,0
16473,0,0,92.643,20356,-7,13.4,49816,3793,429,239684,1950,9785,0
19393,1029.67,384095,14.463,4957,-6,28.8,3890,2627,4627,240164,4060,1155,1
22629,79.383,104813,0,0,-8,-19.9,55570,4939,2900,155080,84,11243,1
6225,293.462,139323,0,0,-3,-19.8,89093,6522,3180,242406,1157,2623,0
18756,257.966,136792,134.231,16342,-3,29.6,80021,3183,2428,60445,3622,12711,0
5514,2.23,47,0,0,-7,27,68083,2593,1809,127950,3383,3055,0
9858,45.732,35370,0,0,-5,-19.9,86231,7714,678,123,2089,4111,0
18739,18.013,3660,11.617,896,-3,-19.8,64450,2033,175,49458,3336,71,1
7559,39.182,14429,0,0,-3,-19.8,97774,4438,2935,8475,1083,10120,0
7543,278.371,131964,45.576,4948,-5,-19.8,86673,6207,2931,124636,167,8445,0
9239,2243.064,1087126,0,0,-7,27,87369,7377,347,139913,3306,2290,0
12672,0,0,1078.594,240274,-4,28,58921,3572,1980,266794,303,5183,0
10879,7.505,63,0,0,-7,28.4,39216,436,4802,188419,1869,8868,0
22419,143.46,61072,0,0,-8,28.6,72094,1343,941,207003,3447,14100,0
4750,307.086,181414,0,0,-7,24.4,89784,4512,3447,256533,4372,4108,0
23610,14.705,615,0,0,-7,18.2,41344,3110,2100,11545,781,4460,0
10093,39.041,7307,0,0,-11,0.3,61233,1164,626,168968,5069,11617,0
12807,45.441,3023,0,0,-3,-19.9,127450,174,1724,145832,4016,13474,0
1402,172.86,103529,0,0,-6,29,84293,7701,456,198910,898,3286,0
5691,2.77,22,0,0,-3,11.8,69677,3333,2301,75116,3294,4870,0
8116,772.367,1084350,1165.521,523256,-6,26.6,35189,219,1788,105657,3706,9393,0
22878,832.135,1342798,7.094,1359,-3,24.2,86728,1970,3810,174178,2175,14960,0
22507,68.109,22703,0,0,-5,-19.8,92167,504,4017,220067,4691,7292,0
1551,1631.558,951835,0,0,-5,-19.7,73093,4823,1632,171485,3923,5118,0
3223,295.208,160039,55.946,21769,-3,26.6,112755,4064,1392,113206,697,4853,0
17307,3071.856,1078620,1515.153,210862,-7,28.2,49501,5223,3045,136550,918,11589,0
16249,45.62,24316,0,0,-7,19,82962,1605,2323,128328,4630,2413,1
4490,3.959,41,0,0,-7,29.8,78255,4947,2267,182843,4090,8688,0
8363,2.12,15,0,0,-7,24.6,98635,4678,1681,212593,2049,5511,0
15723,12.349,157,0,0,-4,-19.8,89064,4412,4537,9666,4200,3334,1
21228,79.534,17545,51.307,10862,-3,-19.8,15191,7218,2966,151792,4604,2095,1
21103,1541.216,716466,964.047,217171,-7,28.6,49894,6359,144,142608,1018,1486,0
10005,433.782,64512,89.507,6894,-7,19.2,94485,1296,2670,180422,4630,14826,0
12385,11.905,197,0,0,-3,-19.9,65784,2121,2892,136177,3360,5423,0
3807,6.916,149,2.162,36,-6,27.2,297,6821,1747,221778,2059,13732,1
9205,2.279,18,0,0,-6,29.4,83776,428,2710,11144,2899,11286,0
2215,114.182,67465,0,0,-4,-19.8,86418,4651,78,130276,1600,12871,0
3750,336.715,145589,248.487,49892,-5,-19.8,53014,6740,390,242063,912,9033,0
23361,213.466,12480,11.368,139,-7,26.8,100471,2393,879,152883,1228,12861,1
13716,192.797,94678,0,0,-3,-19.8,101645,1848,409,157573,2232,14880,0
2866,99.457,30634,22.828,1195,-7,28,101553,1158,40,155777,3060,4702,0
17200,34.279,6585,0,0,-7,29,116673,2196,2904,287256,4167,9414,0
4894,98.667,48784,0,0,-6,29.6,87440,9190,1701,175007,2459,8365,0
12467,453.069,391079,0,0,-3,-19.8,70230,6171,1452,229491,2885,6863,0
22895,5.962,206,0,0,-3,24.2,124479,5792,1800,233227,2822,2620,0
8507,1471.429,1004715,44.226,12150,-3,-19.8,58847,4269,1093,244029,340,6967,0
3581,1520.196,2553490,19.918,1153,-5,25.8,43892,3984,1832,18969,3094,2218,0
23708,200.436,23316,0,0,-6,27.6,45583,4186,3898,156382,1842,4595,0
11473,3061.636,739465,471.64,53802,-6,-19.9,99161,740,1041,179519,4595,70,0
4793,11.881,78,0,0,-4,25,72919,1803,3322,152451,3107,1495,0
12462,150.73,12663,26.244,6672,-3,28.8,89477,607,2042,111983,3113,5140,0
5696,74.244,35842,8.178,643,-4,-19.8,70015,6829,1179,243404,5203,3650,0
2581,483.72,56987,0,0,-7,20.4,44465,576,1695,129515,2697,3958,0
1452,18.95,9191,0,0,-6,29.6,91509,5401,1095,189935,5525,6948,0
17967,2294.903,1893231,0,0,-7,19.2,27969,2650,2769,226181,2893,8423,1
12769,3.852,2724,0,0,-4,20,37731,9860,1618,159559,2592,5084,0
8893,302.907,211445,0,0,-7,25.4,41183,5570,2273,200285,2185,4893,1
16839,2532.527,1065272,4166.888,1177755,-12,2.8,96124,1095,2490,158230,1163,6283,0
16812,2605.547,1719302,328.397,116080,-6,27.8,58421,3668,1966,239175,6546,3724,0
14073,88.29,70113,0,0,-7,25.8,35595,3746,1523,159944,3337,12278,0
11966,472.1,297784,33.769,13780,-7,15.8,100296,1991,4385,110061,357,1649,0
20816,0,0,5.001,144,-8,11.8,30112,7522,1954,116293,3354,1319,0
297,3371.251,2444540,89.757,24930,-6,24,34658,238,2473,201976,5524,9989,0
6071,80.148,37690,0,0,-6,27.2,79059,9851,694,170299,5655,5987,0
21460,196.523,62948,285.639,39182,-3,24.2,81155,2709,756,157444,3597,2424,0
8443,45.598,7581,0,0,-7,12.4,74709,5416,2340,128076,262,1073,0
8433,93.808,55631,0,0,-3,-19.8,57643,4577,1963,221695,2391,8688,0
2837,64.757,22068,0,0,-6,-19.8,47345,4132,3456,242365,5513,3233,1
18596,89.703,35431,0,0,-3,-19.8,78573,3472,772,213621,4987,3254,0
18837,44.508,12560,0,0,-6,29.6,76520,4982,3226,141504,1943,4263,0
8056,10.727,102,0,0,-4,27.2,81148,4531,1027,158035,4036,12728,1
15574,9.617,2561,0,0,-5,24,74315,4091,992,116485,1635,2699,0
6050,73.889,19454,0,0,-8,25.2,26421,3818,712,158473,2822,4925,0
4709,716.865,780726,55.17,10475,-3,-19.8,12420,5271,593,206803,2349,4500,0
11142,852.013,189099,935.649,45846,-5,29.7,99346,3245,818,113189,2481,2563,1
15556,106.73,65279,0,0,-3,15.2,40002,2789,465,132989,5952,8420,0
20240,1185.905,1071295,966.485,435970,-3,29.8,6894,5186,4820,8391,1319,3089,1
5922,22.651,12383,0,0,-7,22.8,84320,656,1412,190054,5895,12246,1
4083,1867.015,322155,442.309,35120,-5,-19.8,9343,4049,85,183269,629,13269,1
8441,9.393,151,0,0,-4,27,52461,3693,965,128728,2932,6279,1
4224,185.364,69806,2631.35,519321,-5,26.2,54318,4183,350,159153,2593,485,0
10788,8.506,122,0,0,-5,-19.8,70883,5644,1941,26705,649,1995,0
13469,14.558,3151,0,0,-7,27.7,84140,5039,505,191467,1654,3458,0
7578,5.664,83,0,0,-7,23,34182,4982,75,298560,1496,2714,0
579,74.327,85121,9.297,18171,-7,18.7,56320,5353,1710,297751,3454,3475,1
13710,1149.089,488995,15.881,1703,-7,-20,83647,2143,1384,164679,4223,1838,0
8270,16.565,10314,3.331,54,-4,27,104075,5183,3532,248903,2627,2234,0
20867,44.44,8716,0,0,-6,27.8,77379,4831,3524,185626,3041,1262,0
22179,915.737,713263,24.586,5135,-6,-19.9,70191,1814,841,119637,3033,9950,0
20589,108.143,43289,520.652,71310,-7,29.7,3486,4919,690,162979,2123,1024,0
430,1139.167,513896,301.272,71754,-6,28.2,77281,274,1575,288025,3925,1760,0
14014,906.61,461707,103.489,22904,-3,29.8,86500,3374,2405,162645,3088,3366,0
11259,18.511,5128,0,0,-8,13,51822,4343,3317,131263,4820,2944,0
3897,583.427,83764,13.959,362,-4,-19.9,69677,1857,1876,226140,2050,4905,0
11734,0,0,4.539,39,-3,23.4,50549,2422,484,270117,4442,2039,0
5228,15076.172,6683405,43.618,8200,-3,-19.9,41454,5736,1737,155524,4078,4716,1
17244,1587.159,491253,296.184,34474,-5,-19.8,106003,5338,1278,177429,4715,1574,0
15782,2.123,32,0,0,-7,25.2,28880,5895,2672,194010,3824,10686,0
2270,821.114,308444,40.722,13658,-3,-19.7,96634,767,3411,181274,2504,2122,0
21050,7.21,1196,0,0,-6,29.6,39043,4638,4016,90104,1735,4458,0
13914,5.485,122,0,0,-7,26,98506,3072,3546,150683,6835,7161,0
5462,2.084,20,0,0,-9,5.8,74345,6275,990,137150,3582,3009,0
20893,98.672,31517,0,0,-7,22.2,131833,5914,1215,121209,6640,2339,0
7762,1666.454,942282,166.126,33534,-3,-19.8,75077,3308,256,283918,1320,233,0
14962,36.743,13829,0,0,-3,18.6,78529,507,3583,51735,610,4812,0
16515,40.553,7579,170.009,6952,-7,18.2,39688,4926,1314,159883,2806,2725,1
12912,179.332,216948,0,0,-7,28,47735,5801,946,152203,476,5453,0
22015,2.694,16,0,0,-6,29.8,99758,2572,689,61200,1670,4975,0
14308,494.754,358733,0,0,-7,23.8,76605,2232,3150,240521,4596,5868,0
7788,227.562,63372,3.245,62,-5,25.8,91618,1309,2904,153330,972,12239,0
3213,1946.529,670850,0,0,-4,28,44872,905,1950,206396,3041,4722,0
3224,72.781,129030,0,0,-4,28,46851,8231,207,205847,4679,11072,0
14655,34.284,8403,0,0,-3,25.6,28890,167,1968,211791,947,2460,0
18136,117.168,78789,0,0,-5,29.6,80234,1266,2849,19477,4231,2780,0
11696,154.995,51521,0,0,-3,29.6,48419,3299,558,164590,4135,845,0
1758,11.941,188,0,0,-7,19.2,30313,4774,1140,180921,782,858,0
241,15.425,1762,0,0,-4,-19.8,99068,4593,366,246023,2267,7409,0
4033,0,0,103.835,11485,-4,2.6,50811,4990,898,162582,4035,9346,0
2260,2915.636,1623817,190.254,33337,-6,-19.8,95752,5433,479,190368,4489,2582,0
3645,8.569,179,0,0,-4,-19.8,115444,4639,2906,219289,5875,1262,1
8826,158.716,59096,0,0,-7,24.6,97974,1695,2145,172634,3049,6114,0
23435,1803.773,585455,281.29,53944,-4,26,45084,708,1437,158994,4004,5647,0
9101,236.937,177306,0,0,-3,29.2,94384,4023,2632,205384,479,6707,0
13104,369.71,138622,4.192,282,-3,24.6,77363,2765,853,17780,1091,2181,1
15473,25.204,3970,129.15,11440,-3,28.2,101467,4270,1293,39288,3845,1785,0
20565,53.094,8657,0,0,-3,29,50412,4788,2787,170876,1818,8857,0
12048,2.931,39,0,0,-6,27.6,46624,5513,3934,110767,3705,4319,0
5886,5.873,186,0,0,-3,16.2,106531,378,1139,187553,4210,6097,1
16295,174.018,55691,10.957,169,-4,-19.8,54339,1299,2514,208862,3494,4649,0
16806,41.131,5955,0,0,-6,29.5,98126,4052,491,142317,441,12193,0
12552,660.876,615026,50.859,19388,-6,28,82535,1560,2402,132736,1370,2593,0
18327,2.241,12,0,0,-7,17.4,88302,5384,3348,158585,4140,1124,0
2823,25.212,19031,0,0,-5,23.4,87355,4561,1346,6543,5481,5902,0
12802,75.878,19565,0,0,-5,28.8,56230,3379,833,166638,6684,624,0
13802,3148.938,2116651,462.49,68432,-3,-19.8,72493,2349,819,85212,119,5171,0
3116,20.236,10821,4.298,105,-6,26,93805,5474,45,175490,3193,4219,1
